Timestamp,Production_Units,Electricity_kWh,Steam_Tons,Fuel_Cost_USD
2025-01-02 08:00:00,285,212.60297552855724,54.87735158368755,1080.0353153570136
2025-01-02 09:00:00,394,162.46562538634527,45.00353096186834,1116.0665232068416
2025-01-02 10:00:00,98,358.210640288185,45.19364750424762,876.5022836297884
2025-01-02 11:00:00,108,217.6057015796756,50.67679993046109,1155.3059770042116
2025-01-02 12:00:00,219,211.7730535876487,49.58984681845421,1021.3446075989199
2025-01-02 13:00:00,237,198.3214549025465,53.71681780753457,1175.319455851198
2025-01-02 14:00:00,320,206.66480073044858,50.03788329889031,1015.5588213864875
2025-01-02 15:00:00,239,203.3968939449806,58.70260614918696,1057.6763036805696
2025-01-02 16:00:00,495,166.2108532336961,42.06062615569309,905.1372071216176
2025-01-02 17:00:00,224,203.8664064950893,54.20108429982041,1098.4840664997735
2025-01-02 18:00:00,495,192.65859188036654,50.996630980525794,892.3087022603859
2025-01-02 19:00:00,100,185.90355658004034,42.9849946648623,1026.8778641983492
2025-01-02 20:00:00,413,249.69939907173307,39.66020356323621,956.9460224102359
2025-01-02 21:00:00,104,225.05231439239114,44.37490466709679,991.1895119774823
2025-01-02 22:00:00,293,176.99655879371224,56.045438557363795,1108.5224773567777
2025-01-02 23:00:00,369,206.9327239313168,55.47615777964187,964.4977489937169
2025-01-03 00:00:00,180,229.1605055112865,49.35673757497318,1110.5674987897276
2025-01-03 01:00:00,356,170.07601691847998,48.18863508253693,959.3036552598863
2025-01-03 02:00:00,184,201.5396628281431,45.71951501689399,1013.0905990155367
2025-01-03 03:00:00,70,352.48145451438984,49.06305340321747,1214.9817020802584
2025-01-03 04:00:00,378,174.51014235001955,47.62919157250839,1012.1721990940264
2025-01-03 05:00:00,216,207.59100609224458,58.549710254998004,992.4136907006633
2025-01-03 06:00:00,323,222.3249278103625,43.81722199925633,1013.9947391323849
2025-01-03 07:00:00,437,230.16095182838308,51.96218852038114,966.9750477670599
2025-01-03 08:00:00,138,195.01271796748108,58.78535670765583,899.8644422394852
2025-01-03 09:00:00,365,250.03290070270225,53.87291407911226,1205.9148192752507
2025-01-03 10:00:00,63,308.8406649320649,44.3786164823792,959.3675772030989
2025-01-03 11:00:00,291,207.12433419628925,42.288349012053246,847.7522347789557
2025-01-03 12:00:00,314,171.75411360140288,51.37200602526179,984.4593590694157
2025-01-03 13:00:00,395,201.80365274993798,50.75261602784348,1035.6873313317892
2025-01-03 14:00:00,102,189.56186499789942,56.1620454862334,979.2204395827808
2025-01-03 15:00:00,435,210.1375491278112,52.742239243422134,995.1255901915467
2025-01-03 16:00:00,389,197.46238571795612,47.57580037915567,983.6097089974829
2025-01-03 17:00:00,141,183.48031643946968,47.23642635696042,1042.5536792696028
2025-01-03 18:00:00,416,184.79418104872042,43.46921149760523,1081.8977857934601
2025-01-03 19:00:00,493,238.64918994899105,50.64682169139875,980.7535996527906
2025-01-03 20:00:00,477,208.8704747692483,42.97775874583368,1258.9646348335546
2025-01-03 21:00:00,313,165.95742586923222,54.54995173797262,1104.089164391144
2025-01-03 22:00:00,480,211.01575470233527,52.945776056094324,999.4543378186855
2025-01-03 23:00:00,84,346.10646675284005,52.787280002363374,868.1565368835378
2025-01-04 00:00:00,255,200.09202174194277,43.39086444126104,1011.4272659928683
2025-01-04 01:00:00,130,216.39776307963595,49.25018299444932,1081.388564871287
2025-01-04 02:00:00,469,223.6645434742569,48.053471896232146,1082.1550173180235
2025-01-04 03:00:00,99,332.8237454415862,50.51403192229713,814.7339676027647
2025-01-04 04:00:00,409,199.4051669168923,52.64256440402975,1011.5361576133228
2025-01-04 05:00:00,437,189.0777799452286,47.43201474782329,951.9413304088769
2025-01-04 06:00:00,51,361.93724362148527,47.62008237837389,1149.7196168765147
2025-01-04 07:00:00,439,195.3539101252766,53.399639182676594,1012.3679271195118
2025-01-04 08:00:00,103,200.5850295940375,44.35250018608417,771.5790690713733
2025-01-04 09:00:00,155,194.5944647797967,46.26669281789652,1036.8326998654645
2025-01-04 10:00:00,309,197.87760968861338,50.0291841601702,805.0118757657433
2025-01-04 11:00:00,359,234.09302011856272,54.49860186514767,1045.0115840915198
2025-01-04 12:00:00,240,247.8153232953545,45.156126307954956,1258.7198242838767
2025-01-04 13:00:00,451,207.54184187484952,58.948494947981914,1136.0346155050597
2025-01-04 14:00:00,267,198.00060440366192,43.246686194171865,1025.882789337202
2025-01-04 15:00:00,93,318.0872647822064,57.751394120392824,934.0539621475409
2025-01-04 16:00:00,211,184.79163600377254,55.99795074496703,1127.4165280593297
2025-01-04 17:00:00,251,197.46527928428188,42.84949203875136,1063.5890399732934
2025-01-04 18:00:00,495,185.69873558725146,41.83898331514495,973.3159458179364
2025-01-04 19:00:00,319,187.80198474256156,53.59932084423612,946.1240374509039
2025-01-04 20:00:00,400,231.5077894811233,48.11299407474365,909.3261036696364
2025-01-04 21:00:00,353,200.57581627476964,44.965264751957,1037.4683951429156
2025-01-04 22:00:00,320,202.36423982803873,59.05850604490749,958.323672277834
2025-01-04 23:00:00,264,186.51618879323547,44.03048779900225,1016.7847836077783
2025-01-05 00:00:00,301,223.55089449539173,46.365307012139866,1092.7767891038175
2025-01-05 01:00:00,239,195.74842744022865,46.958008434511,955.8291629188877
2025-01-05 02:00:00,345,189.5827266969829,36.00275586281757,1064.5099776200832
2025-01-05 03:00:00,262,168.38498365381116,50.45683879553326,1122.23292055524
2025-01-05 04:00:00,257,198.77796172497267,45.4422072233041,1039.5180619573355
2025-01-05 05:00:00,286,188.95883996445195,54.05268057414869,1069.9566614851544
2025-01-05 06:00:00,387,233.691594920338,54.7063136147988,1040.2639497818013
2025-01-05 07:00:00,416,236.877973840039,51.15860500107096,1001.6262034689114
2025-01-05 08:00:00,102,175.2943901046745,51.21523314826825,1083.713833771812
2025-01-05 09:00:00,329,177.55693524238006,50.81794557183138,1160.9214144634
2025-01-05 10:00:00,459,194.47360729747103,46.49797907665919,1085.499140722273
2025-01-05 11:00:00,266,183.67924209211458,46.92586024775494,980.6380548305897
2025-01-05 12:00:00,301,204.34833151373428,56.616134738874564,983.2537315068956
2025-01-05 13:00:00,237,193.46753021828866,53.67620722144812,986.9943863562856
2025-01-05 14:00:00,429,205.61064681110517,51.030434922525004,1094.7427572313845
2025-01-05 15:00:00,90,370.32187043293936,53.00032663176181,947.3760325632963
2025-01-05 16:00:00,206,178.71556979328986,49.69458235610123,897.5628136312563
2025-01-05 17:00:00,64,369.904224449548,50.924733846630396,1046.8923395887853
2025-01-05 18:00:00,350,185.42695171359645,52.972584555850524,1002.1642961342175
2025-01-05 19:00:00,114,242.96965698297552,39.62859589835205,1148.1316515058743
2025-01-05 20:00:00,394,232.41951932498776,54.53069459045689,774.3356953681011
2025-01-05 21:00:00,376,197.7383932822753,54.17170110578553,1020.8084864255736
2025-01-05 22:00:00,58,330.72833110939916,46.096558614462715,959.6272667338039
2025-01-05 23:00:00,393,176.90268040650832,56.22051258078361,1081.0279120301311
2025-01-06 00:00:00,178,217.4725700414906,38.91342607669655,972.0006931192181
2025-01-06 01:00:00,185,199.39194466939003,51.76476542406876,942.3949539239393
2025-01-06 02:00:00,112,218.53733771503917,50.199665232781264,1093.5880072877571
2025-01-06 03:00:00,188,244.0845793859128,48.4526446265028,1127.8986415660654
2025-01-06 04:00:00,130,184.59234122567753,50.09683663743657,990.2319303538783
2025-01-06 05:00:00,441,175.39723512483823,52.913652791637816,992.1500594503061
2025-01-06 06:00:00,212,203.8512046906525,40.972158730073986,1127.0580605255327
2025-01-06 07:00:00,468,222.89519222904596,55.004822951444915,1115.8842156998724
2025-01-06 08:00:00,338,181.19079420428486,47.94863243809592,1103.1425687644148
2025-01-06 09:00:00,428,200.6924947751849,55.0772642408734,959.7269121086279
2025-01-06 10:00:00,310,227.4008732234198,53.217588388249716,934.1531348064563
2025-01-06 11:00:00,280,167.34244323019254,47.844649295288356,1163.6643724807388
2025-01-06 12:00:00,90,354.706359228782,49.60336901811893,1060.971075563671
2025-01-06 13:00:00,77,339.1979381280243,49.89710286454568,925.8521820253935
2025-01-06 14:00:00,184,202.48313181942606,58.03130190363336,989.3642002570202
2025-01-06 15:00:00,250,214.19568581167377,44.297771066149735,1008.4972061594387
2025-01-06 16:00:00,377,204.41617015776183,47.80963571609347,989.4354119198321
2025-01-06 17:00:00,317,179.79555195776288,42.08905974562429,970.7741974459875
2025-01-06 18:00:00,467,189.97507723533042,50.619541228180346,1123.0601779265417
2025-01-06 19:00:00,82,378.5318596064893,46.882454932548335,1052.8404134590314
2025-01-06 20:00:00,97,356.578657878482,47.48914246573711,1225.3311936862171
2025-01-06 21:00:00,456,216.80638255169697,57.423452012993785,1128.5383856524288
2025-01-06 22:00:00,111,205.00590620366086,45.8831523869323,1013.6311587162111
2025-01-06 23:00:00,265,216.1823213648384,49.20238975966939,1141.7107090895097
2025-01-07 00:00:00,342,192.07707820125356,47.706998569050704,1035.28265977941
2025-01-07 01:00:00,148,184.6497670646513,48.02084811665036,1241.8291820530972
2025-01-07 02:00:00,221,215.27395431696095,63.8589480474582,968.5056489506434
2025-01-07 03:00:00,409,222.5474802089111,41.325121515270624,1045.304491712102
2025-01-07 04:00:00,263,181.71437378406716,53.220342714974784,939.9295864699308
2025-01-07 05:00:00,84,338.48110377152545,62.136866921898424,961.8937246838982
2025-01-07 06:00:00,498,196.73547143538187,55.39542885673593,965.860562575293
2025-01-07 07:00:00,276,232.39649209965296,50.23471082724879,1123.6236706108768
2025-01-07 08:00:00,150,211.26270910336518,44.13615839937454,1020.8031996881774
2025-01-07 09:00:00,480,173.51826340268227,56.52387167021705,754.10443802743
2025-01-07 10:00:00,180,198.14034416820996,54.6867298904785,1009.3658877214958
2025-01-07 11:00:00,306,195.08242488499133,42.35153781499173,902.6115813882586
2025-01-07 12:00:00,54,326.5346088799214,48.39859385019489,955.9330826727113
2025-01-07 13:00:00,267,197.90416166210545,43.969530268609404,1115.062400971279
2025-01-07 14:00:00,304,194.19925120787255,35.70239980662779,865.6541552059152
2025-01-07 15:00:00,447,192.76734952765682,43.85321259690838,877.1846295568504
2025-01-07 16:00:00,408,191.85237265236378,50.52719613090685,833.9528670196626
2025-01-07 17:00:00,332,229.42787096697606,52.901595886297756,961.2577399880403
2025-01-07 18:00:00,442,192.7259376779897,48.38281523428632,831.0393179661726
2025-01-07 19:00:00,256,200.9934211260053,56.8706269625108,839.4282821879383
2025-01-07 20:00:00,64,348.8247057544654,55.14719956371976,977.0200825947209
2025-01-07 21:00:00,395,189.89966299265328,49.3736118144371,1031.3710579961412
2025-01-07 22:00:00,91,351.59009464735396,48.736986561894206,908.8874476807622
2025-01-07 23:00:00,429,201.30701192195528,51.913698093542266,1036.1105358236432
2025-01-08 00:00:00,228,201.59513053798432,49.910767951032554,1011.0671609630759
2025-01-08 01:00:00,112,182.81533715807157,42.87157959213752,1054.0152072350977
2025-01-08 02:00:00,401,195.87750985494716,48.52309007655399,895.933856133578
2025-01-08 03:00:00,280,215.20643750699716,53.32783598937651,1198.3953787614785
2025-01-08 04:00:00,290,196.40366737239918,56.57370132410656,886.0652025831508
2025-01-08 05:00:00,101,203.23563825202515,54.80081948402803,937.4590565267351
2025-01-08 06:00:00,145,203.3407400145271,51.671513488126294,1051.4974492230426
2025-01-08 07:00:00,437,208.34790261467833,57.286858212322834,1011.7808067387907
2025-01-08 08:00:00,271,211.17301830027623,52.11975834031605,1084.6918892187828
2025-01-08 09:00:00,456,196.5169878050156,49.557249742284945,969.008598475308
2025-01-08 10:00:00,280,181.77329393815808,57.39355784016736,877.3201014060318
2025-01-08 11:00:00,286,175.6256934265025,53.601293294163874,847.4939529316134
2025-01-08 12:00:00,192,220.35372825472717,56.51001546879345,1177.961157373501
2025-01-08 13:00:00,220,215.40500895942134,44.06196566237125,969.7007626127175
2025-01-08 14:00:00,78,362.9872936867505,45.69865685535341,983.2604719071878
2025-01-08 15:00:00,85,366.22407055725347,45.912974627975515,1180.1391414275295
2025-01-08 16:00:00,62,346.76888032748224,50.90888312397378,950.7907036367803
2025-01-08 17:00:00,209,187.502471644689,59.12174766581148,1002.4241772515547
2025-01-08 18:00:00,376,180.39185180403925,44.30526563971434,896.7450964695608
2025-01-08 19:00:00,236,178.21300006829,54.52682502901526,868.769052801043
2025-01-08 20:00:00,292,224.2431737710066,43.987157278759156,1188.9776888013312
2025-01-08 21:00:00,135,190.13710288491703,60.58759700865518,1190.3634270566795
2025-01-08 22:00:00,333,221.09718138421772,42.01674169874616,1102.1045706792752
2025-01-08 23:00:00,115,196.262283392387,53.70150164380763,1098.7513050484463
2025-01-09 00:00:00,219,186.47517583515153,54.40187711527288,1075.4368422040418
2025-01-09 01:00:00,94,328.1127040489971,53.100024944503765,926.0702563639455
2025-01-09 02:00:00,111,188.23691286024498,45.61375215010631,1029.0728748963738
2025-01-09 03:00:00,490,228.3647756581258,44.71828263950387,949.621955105521
2025-01-09 04:00:00,183,178.31579840440375,56.36200313724529,741.0247805342394
2025-01-09 05:00:00,333,242.33493642959303,55.24203316117485,1111.9269673984797
2025-01-09 06:00:00,77,333.1878514506071,55.17380403552345,1055.4650058489349
2025-01-09 07:00:00,157,214.9989994130249,55.77985995057936,868.2780725034858
2025-01-09 08:00:00,93,347.0949741149002,42.31959162217047,963.9712411386641
2025-01-09 09:00:00,389,193.5888083494763,42.170144756963374,1105.2190387760036
2025-01-09 10:00:00,335,174.5715844574973,46.64338096171511,1013.1940240925153
2025-01-09 11:00:00,495,198.03214034497523,47.601792973031856,830.1220692152464
2025-01-09 12:00:00,380,176.83428007267992,47.06898890696358,878.681216321136
2025-01-09 13:00:00,177,166.3684580046512,51.38748986216933,1185.7284188127776
2025-01-09 14:00:00,397,202.39197356434897,55.5762524664089,1006.58602564958
2025-01-09 15:00:00,280,187.2915378632849,48.530023956982156,1105.851659034879
2025-01-09 16:00:00,239,233.68697032249963,45.9234138166607,1183.8338502629224
2025-01-09 17:00:00,274,220.00043430185644,54.064615504449726,954.1144391811756
2025-01-09 18:00:00,434,233.9486436267354,48.59017755785397,1035.2051510951828
2025-01-09 19:00:00,426,186.382341909842,50.536624415670595,803.3361067286645
2025-01-09 20:00:00,332,202.72275480262576,48.33763373744203,939.2940515165254
2025-01-09 21:00:00,495,147.58658080637895,51.6998517978462,1057.5749218316698
2025-01-09 22:00:00,170,194.3639523862655,44.930479335035145,980.7914764156952
2025-01-09 23:00:00,165,201.96996696049362,53.631361129385745,1045.1880241514882
2025-01-10 00:00:00,282,203.08096155403544,49.836116490211516,1092.987709584684
2025-01-10 01:00:00,308,199.15263178916655,46.17841884886088,1056.0259861332984
2025-01-10 02:00:00,408,201.33185143503337,52.654664931746886,1033.0822725298638
2025-01-10 03:00:00,247,145.73514731673177,46.173644354610666,1019.0860307652534
2025-01-10 04:00:00,460,205.12443672163957,46.39463701002142,943.1794425791842
2025-01-10 05:00:00,186,209.66879783860077,43.993615506210425,907.6297744512124
2025-01-10 06:00:00,367,226.76050805257702,41.48208919863521,1135.5614377373963
2025-01-10 07:00:00,214,207.3747611855386,52.671426896039215,1079.2413535284943
2025-01-10 08:00:00,274,197.38525866573522,55.8280832455558,921.0858180195075
2025-01-10 09:00:00,356,222.09883844461945,47.74700137657984,1006.4093202823215
2025-01-10 10:00:00,283,152.85331550801044,46.00763744406204,860.8107269904636
2025-01-10 11:00:00,221,189.70102938745714,40.93852610375771,952.2106165983203
2025-01-10 12:00:00,201,184.68380039882578,39.13324460052156,1053.5703154574253
2025-01-10 13:00:00,364,199.30956400337377,53.63365272857674,1026.0203789376415
2025-01-10 14:00:00,423,156.0261437554167,40.12996098867179,1011.5774246055541
2025-01-10 15:00:00,209,226.39271324487436,44.280332147012366,911.6383092325326
2025-01-10 16:00:00,145,195.00380200631508,51.41715659186003,891.354982585111
2025-01-10 17:00:00,282,206.37593382317868,50.44853631342502,1094.9985417387584
2025-01-10 18:00:00,229,204.4618245011979,51.62351191775361,1169.3606707036574
2025-01-10 19:00:00,162,225.249797897539,50.03459724244294,1054.996032508803
2025-01-10 20:00:00,367,162.76099730251906,48.21536573102574,982.7699283893963
2025-01-10 21:00:00,491,202.24642330939625,44.31067162673108,1122.5033361779242
2025-01-10 22:00:00,101,222.9235652140972,46.829282773638404,915.784229062298
2025-01-10 23:00:00,317,198.04027106558618,48.554760619694235,1105.3062239755689
2025-01-11 00:00:00,344,180.97461213723398,40.54829098866473,940.3380701203796
2025-01-11 01:00:00,435,187.9221976868843,46.068319480613596,945.248041259362
2025-01-11 02:00:00,436,192.1411599638719,48.13890745176604,966.7208413776173
2025-01-11 03:00:00,162,185.57899940954022,46.555176220732505,989.8806482732383
2025-01-11 04:00:00,150,196.9437776586528,48.28722740625315,1091.4938224876903
2025-01-11 05:00:00,162,230.16494806370002,53.3436387545064,869.5668251088032
2025-01-11 06:00:00,489,188.05270468925033,53.95742963642614,939.5587091252968
2025-01-11 07:00:00,130,190.24652051442,57.55676573988768,1020.9649383472253
2025-01-11 08:00:00,236,209.19561168100626,42.4604881831949,1055.782525724989
2025-01-11 09:00:00,162,196.50359272072248,47.89627425550967,829.5156419664097
2025-01-11 10:00:00,51,323.41629733310236,56.13789752533562,920.9599517271805
2025-01-11 11:00:00,179,198.77623124441956,41.27132042711702,825.127395494245
2025-01-11 12:00:00,269,198.0221713520615,44.118853738312566,930.0540277460948
2025-01-11 13:00:00,103,219.51356690876307,46.92132166514222,956.2663392614786
2025-01-11 14:00:00,392,180.55695203594678,60.22161901187399,1050.2751230664517
2025-01-11 15:00:00,273,219.64638965510886,45.127336479526335,770.9018561625575
2025-01-11 16:00:00,274,198.04338375800114,55.41910320915629,1065.3268603708616
2025-01-11 17:00:00,434,177.8411665817001,49.86051553164995,949.0643063876619
2025-01-11 18:00:00,452,173.82443375846142,44.2677299194856,965.9101073011669
2025-01-11 19:00:00,175,238.6877705581706,63.99912073168916,1097.129559879218
2025-01-11 20:00:00,179,196.8016795432912,50.97324001952904,1134.488810203893
2025-01-11 21:00:00,102,218.73008233460976,51.88101158930058,934.4884423545595
2025-01-11 22:00:00,221,165.8376121078374,52.67253774103356,933.8144905636308
2025-01-11 23:00:00,267,252.75389775927803,52.284780910860576,964.5777702219365
2025-01-12 00:00:00,209,217.86489256734257,60.7603667793103,933.3220202128689
2025-01-12 01:00:00,247,194.89119571689582,58.929719241347954,856.4909872152216
2025-01-12 02:00:00,465,193.8766828428898,45.342009282355974,996.8578100096057
2025-01-12 03:00:00,296,214.6919625660599,60.09362456486119,934.0021268326987
2025-01-12 04:00:00,373,213.54363373450093,46.499335235250456,1009.7856153719148
2025-01-12 05:00:00,488,203.65058560794878,51.61120440441204,1170.8691538093944
2025-01-12 06:00:00,252,200.2175751640446,42.74240940785813,989.4350359535056
2025-01-12 07:00:00,233,211.22134168051832,55.18303206932476,924.429699644038
2025-01-12 08:00:00,172,165.16592893839646,48.46319379326075,972.7776615769048
2025-01-12 09:00:00,450,192.57450574771494,44.25256181710759,1012.8690402316162
2025-01-12 10:00:00,304,167.06272283414307,55.94250507017353,983.4536323576019
2025-01-12 11:00:00,343,212.0918468940501,57.181006974526106,943.7170850639143
2025-01-12 12:00:00,329,186.4837205793336,57.350513908593484,834.3261545855497
2025-01-12 13:00:00,374,168.56843842641644,42.385247753073884,1063.3667941248557
2025-01-12 14:00:00,421,184.1242695196206,57.86771460024859,910.6767216473309
2025-01-12 15:00:00,147,202.9871240293157,48.49742159751434,1146.2476216394175
2025-01-12 16:00:00,247,195.8954323488838,60.25751735461949,963.1067409025969
2025-01-12 17:00:00,444,176.53686881934453,53.12476849032078,948.3481066124397
2025-01-12 18:00:00,289,165.9026279653877,51.25665630229246,952.8508699521282
2025-01-12 19:00:00,193,201.47865574061004,50.04260536369196,1015.0190837155193
2025-01-12 20:00:00,146,188.3846378649908,49.93168538330041,913.3578430117647
2025-01-12 21:00:00,250,194.838385802719,46.60242842212197,932.4803330686359
2025-01-12 22:00:00,173,196.806296250234,44.6596807621858,1062.2355798208873
2025-01-12 23:00:00,236,208.60131374350638,48.18669014321961,898.228363950478
2025-01-13 00:00:00,375,216.93893003539824,55.95444268224385,1054.8227719751014
2025-01-13 01:00:00,398,202.93018401916885,43.01687517081525,1082.7464085021334
2025-01-13 02:00:00,308,193.59074900480712,56.70333115301696,1066.763987551334
2025-01-13 03:00:00,197,200.49527076191606,50.71694873180229,1023.3625373654158
2025-01-13 04:00:00,301,193.21526065480757,53.90737309430629,819.5827345405281
2025-01-13 05:00:00,492,167.14893292733757,54.16580247012904,878.9284200422546
2025-01-13 06:00:00,469,221.8389234257915,54.64172487279071,864.4624115674856
2025-01-13 07:00:00,452,218.06877724975607,50.112007940198566,962.1622425272749
2025-01-13 08:00:00,395,239.76667987161193,50.26171562325745,1003.1241122977948
2025-01-13 09:00:00,196,245.60998612955217,54.47048337976853,880.8918168315158
2025-01-13 10:00:00,197,176.4795973549448,44.793526192844496,982.7322662970671
2025-01-13 11:00:00,401,193.29200159242345,44.02770721712403,1068.4204407130667
2025-01-13 12:00:00,248,250.23079193740284,47.6765653873793,900.1274071256321
2025-01-13 13:00:00,357,199.1889876883553,51.44045260993663,918.1542326685958
2025-01-13 14:00:00,466,204.88421805093503,59.60435574969893,1118.09594988542
2025-01-13 15:00:00,473,169.57740096610843,50.23991360223306,907.2699785074801
2025-01-13 16:00:00,177,203.00577263153548,60.000762562464544,1034.2275141460577
2025-01-13 17:00:00,88,388.63880749518177,52.57728848962418,1123.92553294635
2025-01-13 18:00:00,387,225.73251620207057,47.73268674815315,881.8505744428782
2025-01-13 19:00:00,409,187.80030756962913,55.73534324260461,889.3317975174941
2025-01-13 20:00:00,178,192.07367266863167,48.78568587713974,976.8518930428905
2025-01-13 21:00:00,316,177.38199415011474,51.25604724220947,1006.7600296232449
2025-01-13 22:00:00,490,182.97673719500588,43.31814348361565,935.8395048943385
2025-01-13 23:00:00,483,161.7957614242706,42.4566811508888,1197.1282539514268
2025-01-14 00:00:00,200,198.30360650680515,52.76827765403758,1053.862658316323
2025-01-14 01:00:00,464,230.2022135986082,55.518644769757955,919.5687735551114
2025-01-14 02:00:00,347,207.10863848187498,59.72833751276638,863.3992083829739
2025-01-14 03:00:00,148,227.32477979931465,45.953137793280916,993.6997449043395
2025-01-14 04:00:00,312,221.46498801851996,57.318720624954224,1043.8838301934468
2025-01-14 05:00:00,301,189.06383820854745,56.572234499884985,1184.04545212579
2025-01-14 06:00:00,193,184.80986677187104,47.54418570481623,1007.5814767657324
2025-01-14 07:00:00,395,185.57630886297088,56.94043444728189,975.7111037173943
2025-01-14 08:00:00,161,165.65876103115903,54.72108188142599,902.3427521185675
2025-01-14 09:00:00,109,200.6466046559115,55.7109153926979,1037.0382638005033
2025-01-14 10:00:00,418,141.91071206845825,60.836801893716,1101.6691862850491
2025-01-14 11:00:00,51,361.82831018572773,55.503309237749995,821.2633424933553
2025-01-14 12:00:00,434,201.4376187143775,39.31550935318929,1007.4691284232283
2025-01-14 13:00:00,353,209.4287973298968,51.612802479987764,897.9850619043264
2025-01-14 14:00:00,303,221.1403256589627,42.16599249465258,864.2443053544584
2025-01-14 15:00:00,189,203.97589176677707,50.75725035138573,1169.3984633777545
2025-01-14 16:00:00,86,382.6314347530951,50.46813930727653,1088.7296422537543
2025-01-14 17:00:00,209,212.4389162190442,47.08152548619038,939.3777451414364
2025-01-14 18:00:00,58,334.857463063679,44.86198428413308,983.8527182981666
2025-01-14 19:00:00,282,195.2457791570824,47.34834049626382,968.2715084141116
2025-01-14 20:00:00,148,154.77417946499727,48.314197242859564,887.4372887943168
2025-01-14 21:00:00,196,181.9561911905567,49.34147577032694,945.9199308294433
2025-01-14 22:00:00,353,192.38007188133219,50.52716953068431,1078.397032623799
2025-01-14 23:00:00,257,210.92547219115332,52.92625412771134,943.4192538764586
2025-01-15 00:00:00,180,184.9927794291638,48.43723845489023,1046.402853918068
2025-01-15 01:00:00,453,175.0747197213114,56.398242173359975,944.1940639682733
2025-01-15 02:00:00,201,162.24936193983748,49.80880746160954,881.5802203363402
2025-01-15 03:00:00,103,188.07164962813363,54.62245409286686,1119.4406323420924
2025-01-15 04:00:00,169,239.0170360473586,48.47759591304846,786.9637229148254
2025-01-15 05:00:00,210,205.42214069794065,63.7185458466843,1178.498275668082
2025-01-15 06:00:00,457,218.7915882471036,52.336320875169314,1099.7944363439296
2025-01-15 07:00:00,165,181.99891534671502,58.17649300658302,1018.2713154794017
2025-01-15 08:00:00,124,168.53100479795563,46.53029005593605,955.4120663773173
2025-01-15 09:00:00,162,175.57845071823866,47.76424860846934,963.20618730597
2025-01-15 10:00:00,469,198.05737781684726,48.739311736752946,1020.2462818419253
2025-01-15 11:00:00,471,160.11742313041486,62.36499963384043,1018.4773568286256
2025-01-15 12:00:00,153,179.8681916718046,48.936299909672,904.0824570406666
2025-01-15 13:00:00,389,188.27278628057414,45.88282952521633,1006.7781957171527
2025-01-15 14:00:00,303,173.58149387873397,56.50453226773593,1025.8710160558128
2025-01-15 15:00:00,276,157.5263396535034,50.294021728681344,969.9346068676277
2025-01-15 16:00:00,161,205.79307396419514,48.90940269674592,1223.9185565056696
2025-01-15 17:00:00,148,200.9174288976913,46.948588442610706,986.6026175348713
